Index Photo Num Rating Num1 Num2 Num3 Num4 Num5 Num6 Num7 Num8 Num9 Num10
11753 59779 262 5.29007633587786 0 8 25 52 68 53 30 17 7 2
11754 59785 267 3.49063670411985 28 34 76 77 30 13 5 1 1 2
11755 59787 167 6.27544910179641 0 1 6 12 40 40 28 23 10 7
11756 59817 281 6.99644128113879 0 1 3 11 35 59 69 51 29 23
11757 59833 262 5.14503816793893 8 7 22 48 70 61 29 7 7 3
11758 59836 266 5.90601503759398 0 5 10 41 62 60 36 31 13 8
11759 59837 274 6.41240875912409 0 2 6 23 51 64 60 37 22 9
11760 59839 268 3.50373134328358 25 54 60 60 44 12 10 3 0 0
11761 59848 266 4.56015037593985 7 17 33 70 77 40 13 5 3 1
11762 59851 254 4.32677165354331 6 14 50 82 60 19 16 3 3 1
11763 59858 279 6.55555555555556 0 1 6 13 54 72 54 44 25 10
11764 59861 256 5.65625 0 2 14 35 69 70 43 14 6 3
11765 59862 157 5.59872611464968 1 3 6 23 52 35 21 4 7 5
11766 59874 264 4.81060606060606 8 15 25 60 71 53 19 8 3 2
11767 59876 165 8 0 2 2 1 3 19 36 30 35 37
11768 59880 160 5.43125 0 1 10 29 51 34 21 12 1 1
11769 59882 273 3.75824175824176 21 30 69 87 36 12 10 5 2 1
11770 59883 267 4.2434456928839 5 26 58 65 67 26 12 6 1 1
11771 59884 163 5.78527607361963 1 2 2 22 42 45 37 6 3 3
11772 59885 269 5.90706319702602 1 1 11 26 63 82 54 21 4 6
11773 59889 262 5.00763358778626 1 7 32 59 80 42 23 10 8 0
11774 59894 252 5.17063492063492 1 6 23 49 85 48 18 14 6 2
11775 59895 264 6.31818181818182 1 2 8 20 44 78 49 39 14 9
11776 59903 258 5.45736434108527 2 2 13 44 78 69 28 14 5 3
11777 59904 278 4.75179856115108 4 14 27 66 95 44 21 6 0 1
11778 59907 259 5.07335907335907 3 5 23 56 85 49 23 9 4 2
11779 59908 265 4.52075471698113 10 19 42 65 60 43 10 10 4 2
11780 59909 155 4.98064516129032 3 5 11 38 45 35 10 4 3 1
11781 59910 268 5.6865671641791 0 5 20 34 70 61 42 23 6 7
11782 59912 268 4.2089552238806 3 18 51 98 63 24 6 3 1 1
11783 59914 265 5.16603773584906 2 2 27 56 86 44 28 15 2 3
11784 59916 267 5.74531835205993 3 3 14 34 72 65 32 28 11 5
11785 59921 168 5.84523809523809 0 1 7 26 37 48 26 11 8 4
11786 59933 263 4.63498098859316 2 11 35 69 94 31 14 5 0 2
11787 59934 274 3.78102189781022 16 39 61 76 55 17 5 3 1 1
11788 59935 289 6.98961937716263 1 0 1 9 35 65 81 45 32 20
11789 59936 166 5.60843373493976 4 8 12 22 31 40 19 16 9 5
11790 59938 264 5.4469696969697 0 2 19 35 94 59 36 11 7 1
11791 59953 252 4.62301587301587 2 8 41 75 66 36 18 3 2 1
11792 59955 263 4.59695817490494 3 17 38 75 69 28 21 11 0 1
11793 59956 265 4.24150943396226 5 23 44 97 52 28 9 2 4 1
11794 59958 265 4.40754716981132 4 11 45 82 80 30 8 3 1 1
11795 59961 261 5.53256704980843 0 3 16 39 78 56 50 14 4 1
11796 59966 160 6 0 1 7 16 39 42 28 17 6 4
11797 59972 256 4.625 5 18 30 76 61 38 14 10 2 2
11798 59979 260 5.69230769230769 2 1 11 46 74 53 33 24 12 4
11799 59984 267 5.2247191011236 1 8 20 50 84 53 34 12 4 1
11800 59985 166 6.92771084337349 0 0 1 6 16 45 47 27 12 12
11801 59993 265 4.99622641509434 2 6 28 58 90 46 19 11 3 2
11802 59994 160 5.8 0 3 5 20 43 45 23 10 9 2
11803 59995 269 5.2453531598513 5 9 25 40 76 58 33 16 4 3
11804 59997 254 4.74803149606299 5 14 42 53 64 44 15 11 2 4
11805 59998 269 3.68029739776952 12 37 69 80 56 11 3 0 0 1
11806 59999 161 5.41614906832298 0 1 10 25 58 36 19 9 1 2
11807 60001 162 5.37037037037037 0 3 11 31 52 30 19 11 4 1
11808 60009 262 5.44656488549618 0 3 17 46 79 64 31 12 6 4
11809 60011 260 6.03461538461538 0 2 10 21 64 72 50 26 9 6
11810 60013 270 5.2 5 24 18 47 59 51 37 19 3 7
11811 60017 255 4.98823529411765 1 13 26 56 71 49 25 9 3 2
11812 60020 160 5.2 0 2 6 44 50 36 12 8 0 2
11813 60021 264 4.85227272727273 3 12 37 62 63 51 20 12 2 2
11814 60024 273 4.38095238095238 3 11 54 83 82 27 5 5 0 3
11815 60034 260 5.88461538461539 1 0 10 36 64 62 46 31 7 3
11816 60036 265 4.82264150943396 5 10 36 62 69 49 21 8 3 2
11817 60037 268 4.8134328358209 1 10 31 67 91 38 20 7 1 2
11818 60039 265 5.73207547169811 0 6 19 28 72 58 47 21 7 7
11819 60041 260 4.13846153846154 5 29 48 78 65 22 7 4 1 1
11820 60045 166 7.30722891566265 0 0 1 3 17 30 42 32 27 14
11821 60046 161 5.75776397515528 0 0 6 21 51 43 20 11 6 3
11822 60055 256 5.265625 3 4 21 57 67 50 30 19 1 4
11823 60057 263 5.38022813688213 0 2 15 50 81 66 34 10 3 2
11824 60068 261 5.78927203065134 0 4 15 34 64 69 39 17 11 8
11825 60069 266 3.53383458646617 26 44 64 74 32 12 9 3 1 1
11826 60070 269 4.52416356877323 8 11 48 72 66 40 14 5 3 2
11827 60082 139 5.92086330935252 1 2 3 19 29 36 30 12 4 3
11828 60083 279 5.68100358422939 2 2 17 37 76 68 42 21 10 4
11829 60084 267 4.82397003745318 2 10 39 70 70 46 12 8 5 5
11830 60088 270 5.17777777777778 1 8 24 57 79 52 29 12 5 3
11831 60091 265 4.45660377358491 6 17 47 71 68 30 16 7 2 1
11832 60093 258 4.44961240310078 7 20 36 67 74 35 12 4 1 2
11833 60094 137 5.8029197080292 0 1 3 17 42 37 22 8 4 3
11834 60095 266 4.48496240601504 3 12 45 84 66 36 13 6 0 1
11835 60097 139 4.38848920863309 1 7 16 57 37 16 4 0 0 1
11836 60098 270 4.87407407407407 2 8 38 64 76 49 18 9 4 2
11837 60099 261 4.75478927203065 2 8 44 61 75 44 15 8 1 3
11838 60102 268 5.17910447761194 1 5 21 57 87 58 21 10 4 4
11839 60105 262 6.34732824427481 0 4 3 20 46 80 51 30 21 7
11840 60107 169 5.82248520710059 0 0 5 21 50 48 26 9 7 3
11841 60108 270 5.96296296296296 0 0 7 27 77 74 47 24 9 5
11842 60109 260 5.37307692307692 0 3 16 51 77 60 38 9 4 2
11843 60110 276 6.27898550724638 0 1 9 24 56 71 56 30 20 9
11844 60111 260 5.68461538461538 2 0 18 37 77 53 36 20 11 6
11845 60112 140 4.7 1 3 17 42 45 24 4 2 1 1
11846 60124 253 5.00395256916996 1 4 22 70 76 48 19 9 2 2
11847 60126 162 5.57407407407407 1 2 6 25 49 46 16 10 3 4
11848 60129 267 5.79775280898876 0 4 9 39 75 51 50 27 10 2
11849 60131 159 6.05031446540881 0 1 5 12 40 48 30 13 5 5
11850 60134 265 5.16981132075472 0 7 20 60 81 51 29 12 4 1
11851 60135 262 5.59923664122137 0 3 19 41 64 68 40 15 8 4
11852 60136 160 5.31875 0 3 15 21 56 33 24 4 2 2
11853 60143 163 6.63803680981595 0 3 1 13 23 44 28 19 26 6
11854 60144 259 3.92664092664093 15 26 62 71 52 22 3 6 1 1
11855 60145 265 6.32830188679245 0 3 10 16 53 63 62 35 10 13
11856 60146 159 6.78616352201258 0 2 0 8 16 43 43 26 14 7
11857 60147 270 4.9962962962963 1 8 25 71 82 43 21 14 4 1
11858 60151 266 5.37218045112782 0 5 17 47 83 64 31 11 4 4
11859 60153 138 4.79710144927536 0 5 13 34 54 23 6 1 1 1
11860 60154 159 3.48427672955975 12 30 34 50 24 5 2 2 0 0
11861 60155 137 6.06569343065693 0 1 2 10 36 39 30 14 3 2
11862 60156 159 6.22012578616352 0 1 4 11 36 47 31 15 8 6
11863 60158 268 5.36194029850746 1 3 23 50 73 60 37 16 1 4
11864 60159 135 5.67407407407407 1 10 5 27 26 21 18 10 10 7
11865 60160 267 5.9812734082397 0 2 8 32 68 65 47 29 10 6
11866 60167 258 4.78294573643411 1 6 38 68 78 41 13 10 2 1
11867 60175 163 6.54601226993865 0 1 2 6 26 53 39 20 6 10
11868 60178 141 5.59574468085106 0 2 6 29 42 21 23 11 4 3
11869 60179 159 5.24528301886792 0 2 10 32 54 38 14 7 0 2
11870 60182 142 6.14084507042254 1 0 3 8 36 40 33 13 5 3
11871 60185 268 5.49253731343284 0 4 21 44 74 60 39 16 6 4
11872 60192 284 6.24647887323944 1 5 7 20 45 96 55 27 20 8
11873 60196 134 5.96268656716418 1 4 4 11 30 38 26 10 6 4
11874 60198 274 5.66423357664234 2 5 13 41 73 60 41 29 7 3
11875 60200 136 5.31617647058824 4 2 8 28 37 32 9 8 5 3
11876 60201 138 3.97101449275362 6 10 27 53 29 10 2 0 0 1
11877 60202 146 5.73287671232877 1 4 6 21 44 30 12 16 6 6
11878 60203 273 4.25641025641026 9 24 52 79 64 21 14 4 3 3
11879 60210 264 4.50378787878788 3 15 43 76 75 29 16 3 2 2
11880 60212 136 6.69117647058824 0 0 2 5 21 41 25 25 12 5
11881 60221 162 4.88271604938272 0 6 10 51 54 24 9 5 2 1
11882 60223 141 6.19858156028369 0 1 4 9 36 32 33 15 9 2
11883 60226 274 5.82116788321168 0 2 13 26 79 78 42 20 9 5
11884 60227 139 6.9568345323741 0 0 2 7 17 30 31 26 17 9
11885 60233 140 5.18571428571429 1 4 8 34 43 22 18 8 0 2
11886 60236 139 5.01438848920863 1 4 12 30 43 35 9 3 0 2
11887 60241 258 5.01550387596899 3 9 19 54 88 53 20 8 2 2
11888 60247 271 5.95940959409594 2 3 8 26 77 66 46 19 16 8
11889 60248 260 5.64230769230769 3 2 13 39 73 59 37 20 13 1
11890 60255 160 6.21875 0 3 3 11 38 43 31 14 11 6
11891 60257 262 5.20229007633588 0 6 16 53 88 60 26 10 1 2
11892 60262 264 6.0530303030303 2 2 9 34 56 61 50 24 19 7
11893 60265 255 3.70196078431373 21 29 61 78 42 16 4 2 0 2
11894 60266 167 5.8622754491018 0 1 9 22 39 46 26 13 5 6
11895 60267 167 6.1377245508982 0 3 6 15 34 44 32 19 9 5
11896 60271 164 5.51829268292683 0 1 12 22 51 39 25 11 3 0
11897 60272 158 6.29113924050633 0 0 3 9 34 45 38 21 5 3
11898 60273 272 5.82720588235294 0 2 13 35 73 67 39 31 6 6
11899 60281 268 5.14179104477612 2 4 23 57 81 66 20 8 4 3
11900 60284 258 5.07751937984496 1 4 24 65 80 46 23 7 4 4
11901 60288 263 5.60456273764259 0 2 14 48 65 69 36 19 7 3
11902 60290 166 5.87349397590361 0 1 3 21 44 50 27 11 7 2
11903 60291 268 4.9589552238806 2 7 21 65 90 55 17 9 1 1
11904 60292 136 6.15441176470588 0 0 3 8 38 35 31 14 3 4
11905 60294 141 5.47517730496454 1 2 10 29 36 29 14 13 5 2
11906 60299 259 5.27799227799228 1 7 15 54 84 48 27 16 4 3
11907 60302 266 5.66541353383459 2 1 17 39 64 70 42 20 8 3
11908 60306 265 5.11698113207547 2 7 22 53 87 53 26 11 1 3
11909 60315 271 5.46494464944649 3 7 21 52 59 59 39 15 9 7
11910 60316 260 5.24230769230769 3 4 24 53 74 48 31 16 5 2
11911 60321 268 4.47761194029851 2 15 45 70 90 29 11 3 2 1
11912 60322 275 4.34909090909091 3 12 52 101 64 26 8 6 1 2
11913 60325 268 6.1044776119403 0 4 10 33 60 53 48 35 18 7
11914 60329 164 3.80487804878049 12 13 37 58 26 14 3 1 0 0
11915 60338 280 5.16071428571429 0 3 28 59 80 70 28 7 3 2
11916 60343 251 2.81274900398406 58 49 69 48 20 1 3 3 0 0
11917 60358 273 5.90842490842491 1 6 12 35 55 76 40 28 11 9
11918 60360 266 5.07142857142857 1 4 30 51 91 53 20 12 3 1
11919 60366 272 5.81985294117647 1 2 8 36 76 61 54 24 6 4
11920 60368 164 6.41463414634146 1 1 1 10 32 41 40 26 8 4
11921 60369 166 6.60843373493976 0 2 3 10 23 47 32 26 15 8
11922 60371 166 6.59638554216868 0 3 3 6 25 47 38 23 11 10
11923 60372 267 3.67790262172285 12 48 66 73 45 11 6 4 1 1
11924 60376 160 4.3875 7 6 25 47 49 15 6 3 1 1
11925 60377 267 4.94756554307116 1 8 24 68 83 51 24 3 3 2
11926 60379 268 6.12686567164179 0 0 10 20 60 78 51 40 3 6
11927 60382 166 5.59638554216868 1 2 9 24 43 48 23 10 3 3
11928 60383 269 5.78438661710037 1 3 17 26 78 60 46 24 10 4
11929 60388 265 5.65660377358491 2 2 17 41 60 74 34 23 8 4
11930 60390 137 7.21167883211679 0 0 1 6 13 29 31 24 17 16
11931 60391 136 6.67647058823529 0 1 1 7 28 32 22 25 11 9
11932 60392 143 5.97902097902098 1 0 7 23 37 20 23 17 11 4
11933 60393 261 4.21072796934866 8 19 43 77 77 30 5 2 0 0
11934 60398 138 5.64492753623188 1 1 5 20 35 44 21 6 3 2
11935 60404 278 6.02877697841727 0 4 7 32 58 82 49 27 12 7
11936 60405 280 4.00714285714286 11 22 65 102 49 15 7 4 2 3
11937 60410 274 3.78102189781022 16 32 70 86 41 17 6 3 1 2
11938 60413 262 5.12977099236641 2 14 27 51 68 51 25 12 8 4
11939 60418 258 5.25581395348837 0 2 29 45 79 63 22 8 6 4
11940 60422 253 4.6600790513834 1 9 40 66 75 43 14 2 1 2
11941 60427 158 3.88607594936709 6 20 35 47 34 11 3 1 0 1
11942 60433 257 4.88326848249027 3 7 29 60 87 37 23 7 3 1
11943 60434 277 5.14079422382672 9 7 18 57 77 62 25 14 5 3
11944 60439 271 5.68265682656827 1 5 6 38 76 77 35 27 4 2
11945 60441 260 4.68076923076923 0 7 35 84 80 30 15 5 3 1
11946 60442 138 5.00724637681159 0 2 22 28 36 32 9 7 2 0
11947 60455 167 6.4251497005988 0 0 3 9 30 52 40 19 6 8
11948 60457 270 4.54074074074074 2 19 38 85 69 31 15 6 2 3
11949 60458 275 6.18909090909091 0 0 11 21 61 79 53 25 15 10
11950 60459 168 7.13690476190476 0 0 1 4 19 40 36 36 15 17
11951 60463 141 5.68794326241135 1 3 3 23 39 34 22 8 3 5
11952 60464 283 6.48409893992933 0 3 2 17 50 68 85 30 18 10
11953 60465 140 5.76428571428571 0 1 3 21 39 36 25 11 2 2
11954 60469 139 6.69784172661871 0 1 2 4 25 37 27 26 7 10
11955 60470 262 5.09541984732824 3 5 24 56 74 60 28 9 2 1
11956 60475 138 5.21014492753623 0 5 8 29 51 21 12 7 2 3
11957 60479 159 6.29559748427673 0 3 4 13 30 46 28 14 13 8
11958 60482 282 5.88652482269504 1 2 11 32 70 79 47 22 15 3
11959 60485 160 7.175 0 0 1 2 20 36 31 40 16 14
11960 60486 256 4.63671875 2 7 34 86 71 31 20 2 2 1
11961 60488 289 4.80622837370242 2 11 36 73 88 51 16 5 3 4
11962 60489 163 5.02453987730061 1 2 16 37 48 44 8 6 0 1
11963 60490 163 6.73006134969325 0 0 3 6 30 39 35 28 9 13
11964 60491 164 7.73780487804878 0 0 3 2 6 22 34 49 20 28
11965 60492 137 5.83941605839416 1 1 7 16 31 38 24 12 5 2
11966 60493 260 4.76153846153846 0 7 32 74 87 35 18 4 1 2
11967 60495 267 4.92883895131086 10 11 25 56 63 64 23 11 3 1
11968 60499 265 5.30943396226415 1 3 18 64 66 64 25 18 3 3
11969 60501 259 5.13127413127413 3 3 23 59 85 44 21 12 7 2
11970 60505 165 7.30909090909091 1 0 0 5 18 26 38 34 29 14
11971 60511 141 3.86524822695035 8 14 29 49 28 10 1 0 1 1
11972 60512 267 6.0187265917603 2 3 12 39 53 61 38 34 12 13
11973 60514 264 5.10984848484848 1 6 20 53 95 52 24 9 3 1
11974 60515 138 6.13768115942029 0 0 5 10 29 40 32 17 3 2
11975 60519 267 5.27715355805243 1 1 23 54 89 50 27 14 5 3
11976 60520 162 6.95679012345679 0 0 3 5 20 33 45 30 15 11
11977 60522 174 6.08620689655172 0 0 7 24 33 47 30 18 9 6
11978 60529 259 4.8957528957529 4 8 22 69 75 53 16 9 1 2
11979 60536 144 5.65277777777778 0 3 9 15 40 44 18 8 3 4
11980 60537 267 4.89887640449438 2 7 27 63 93 44 22 6 2 1
11981 60541 136 6.38970588235294 0 1 1 8 30 39 25 20 7 5
11982 60543 143 6.42657342657343 1 0 6 16 22 30 28 21 8 11
11983 60546 260 4.86923076923077 2 11 34 62 77 37 21 10 2 4
11984 60556 159 5.91823899371069 0 3 5 14 41 43 34 11 5 3
11985 60560 268 6.30597014925373 0 0 6 19 52 80 64 25 12 10
11986 60563 262 4.62977099236641 9 12 41 60 68 44 17 7 2 2
11987 60565 268 5.41791044776119 2 4 11 42 97 58 30 19 4 1
11988 60567 163 5.93865030674847 0 1 6 17 43 44 28 15 5 4
11989 60568 140 5.77857142857143 0 0 4 17 45 38 21 9 3 3
11990 60570 134 3.79850746268657 3 16 32 49 27 5 1 0 0 1
11991 60572 272 5.32720588235294 2 6 17 56 83 47 37 15 6 3
11992 60577 138 6.52898550724638 0 2 3 16 17 38 16 22 17 7
11993 60580 267 5.43445692883895 0 2 14 46 82 74 31 12 6 0
11994 60581 164 4.20731707317073 4 11 32 49 49 12 4 1 1 1
11995 60584 169 6.46745562130178 0 0 3 15 37 32 37 24 14 7
11996 60587 163 7.03680981595092 0 0 3 2 19 38 46 24 17 14
11997 60588 279 7.13620071684588 1 0 3 12 27 50 73 55 33 25
11998 60589 166 5.5 0 3 6 30 46 48 20 7 5 1
11999 60590 162 3.77777777777778 6 16 39 60 34 4 1 2 0 0
12000 60591 135 5.54814814814815 0 5 6 23 36 32 17 8 6 2
12001 60593 272 5.62132352941176 0 6 15 38 80 62 40 16 10 5
12002 60596 263 4.43726235741445 6 11 41 82 74 34 10 2 2 1
12003 60603 136 5.75 0 3 7 18 39 27 20 14 6 2
12004 60605 162 5.94444444444444 0 2 3 18 39 51 25 15 8 1
12005 60606 144 6.35416666666667 0 1 2 14 28 36 35 12 6 10
12006 60625 162 5.70987654320988 0 1 10 21 52 32 21 16 8 1
12007 60628 137 5.48905109489051 0 1 7 22 46 34 15 9 0 3
12008 60630 262 4.49618320610687 11 15 41 64 65 40 18 6 1 1
12009 60633 250 4.536 2 23 25 75 71 34 13 4 1 2
12010 60637 162 5.82716049382716 0 0 8 23 36 47 28 14 2 4
12011 60638 168 4.76785714285714 6 6 19 39 53 25 10 7 1 2
12012 60640 166 5.76506024096386 0 4 4 25 39 51 21 14 3 5
12013 60644 166 5.78915662650602 0 4 5 18 51 47 19 11 2 9
12014 60648 260 5.54230769230769 1 4 14 47 80 52 29 16 11 6
12015 60652 159 6.53459119496855 0 2 2 10 28 39 36 22 13 7
12016 60654 166 6.78915662650602 0 0 3 9 16 44 44 26 18 6
12017 60656 264 4.85984848484848 12 13 26 60 63 48 22 13 4 3
12018 60657 136 3.51470588235294 8 19 44 38 19 6 1 0 0 1
12019 60660 140 6.27857142857143 0 1 6 7 29 38 29 19 7 4
12020 60663 140 5.96428571428571 2 1 3 20 34 25 32 12 8 3
12021 60664 275 6.36363636363636 0 2 4 19 52 82 56 34 18 8
12022 60665 140 5.13571428571429 0 2 13 35 39 29 15 3 2 2
12023 60666 165 4.28484848484849 2 2 38 57 48 12 3 2 0 1
12024 60668 134 6.67910447761194 0 0 0 9 21 35 35 16 9 9
12025 60685 131 5.49618320610687 2 3 3 22 38 36 13 10 2 2
12026 60687 138 3.76086956521739 11 24 33 24 28 7 6 4 1 0
12027 60688 135 4.72592592592593 4 7 14 32 43 17 15 0 2 1
12028 60689 139 5.56115107913669 1 1 4 26 42 32 18 11 2 2
12029 60691 258 3.93023255813953 20 34 45 64 55 27 8 4 0 1
12030 60697 138 5.60869565217391 2 1 9 14 37 42 22 6 2 3
12031 60698 143 5.36363636363636 1 3 5 27 47 36 13 5 5 1
12032 60700 285 6.23859649122807 0 1 6 25 64 75 58 30 18 8
12033 60705 255 3.79607843137255 13 35 57 74 56 10 6 2 0 2
12034 60706 265 5.12830188679245 3 4 25 49 86 56 28 12 1 1
12035 60721 265 5.55471698113208 1 2 14 37 82 72 37 10 4 6
12036 60727 262 4.36641221374046 6 21 41 81 65 25 11 11 1 0
12037 60729 273 6.01465201465201 0 3 10 29 73 63 49 19 18 9
12038 60733 160 5.04375 2 1 11 28 68 35 12 3 0 0
12039 60734 272 5.34191176470588 2 7 21 48 69 69 35 14 4 3
12040 60735 273 5.20512820512821 8 12 24 43 71 52 37 16 9 1
12041 60736 261 5.50574712643678 0 5 20 38 72 64 39 12 8 3
12042 60737 273 6.15018315018315 1 1 8 23 51 85 60 27 11 6
12043 60738 269 4.38661710037175 6 25 36 80 65 38 11 6 2 0
12044 60742 266 4.45488721804511 15 19 45 75 47 27 17 11 7 3
12045 60744 266 5.52631578947368 0 3 15 47 82 57 32 20 5 5
12046 60745 277 7.09386281588448 1 0 9 9 27 61 58 42 42 28
12047 60746 265 5.12452830188679 0 6 25 55 87 49 29 9 3 2
12048 60747 268 5.17910447761194 3 7 30 46 81 44 35 16 5 1
12049 60751 167 5.21556886227545 2 0 6 34 65 39 12 9 0 0
12050 60753 258 6.57751937984496 0 0 2 15 51 72 51 32 19 16
12051 60756 263 5.61977186311787 2 5 11 38 70 68 43 15 8 3
12052 60757 267 5.2247191011236 2 5 16 65 75 56 30 12 2 4
12053 60758 262 4.35114503816794 4 10 48 88 68 34 8 0 0 2
12054 60760 257 5.14007782101167 5 9 24 44 79 46 33 8 6 3
12055 60762 271 4.93357933579336 5 8 26 67 80 46 27 5 5 2
12056 60765 262 4.95801526717557 2 4 24 73 78 52 15 9 4 1
12057 60766 282 5.93617021276596 1 1 13 41 66 57 48 41 8 6
12058 60767 274 5.54379562043796 2 4 15 35 76 87 29 17 7 2
12059 60768 274 5.66058394160584 2 5 17 42 68 62 41 19 11 7
12060 60769 269 5.40520446096654 0 3 22 42 83 67 29 15 6 2
12061 60770 265 6.00754716981132 1 1 4 28 78 55 57 28 8 5
12062 60771 258 5.1937984496124 3 3 23 48 74 70 19 16 1 1
12063 60780 266 5.45864661654135 3 6 27 55 56 42 35 25 11 6
12064 60782 271 5.9409594095941 2 2 13 29 62 72 46 26 13 6
12065 60785 271 5.72693726937269 1 4 14 37 68 69 41 26 6 5
12066 60787 257 4.85603112840467 3 6 31 71 69 47 18 7 3 2
12067 60789 267 5.49812734082397 1 8 15 54 65 56 32 22 11 3
12068 60791 273 5.22344322344322 2 8 26 56 76 53 24 15 10 3
12069 60792 254 4.54724409448819 10 14 36 64 67 37 17 5 3 1
12070 60795 277 6.28519855595668 2 5 6 20 51 80 47 37 19 10
12071 60798 266 5.07894736842105 2 11 13 63 89 46 29 8 2 3
12072 60804 278 5.74460431654676 1 5 9 33 70 84 47 20 6 3
12073 60807 261 4.59003831417624 2 7 47 65 86 35 14 3 1 1
12074 60808 275 4.82909090909091 7 13 34 61 74 45 26 11 1 3
12075 60809 270 5.27037037037037 8 6 25 54 63 53 29 19 6 7
12076 60812 260 4.56538461538462 7 11 41 80 63 28 16 8 4 2
12077 60814 261 5.45593869731801 0 2 11 50 85 61 31 12 7 2
12078 60815 260 3.96923076923077 7 23 70 81 51 14 9 3 1 1
12079 60817 268 5.12686567164179 3 10 28 47 82 51 26 14 1 6
12080 60818 159 5.34591194968553 1 1 6 30 53 43 17 6 1 1
12081 60820 263 4.85171102661597 1 6 20 86 83 42 12 9 4 0
12082 60821 264 3.54166666666667 35 44 51 63 44 13 8 3 1 2
12083 60824 267 6.01123595505618 0 1 6 28 63 79 54 23 8 5
12084 60829 275 4.93090909090909 1 6 18 81 91 50 16 11 0 1
12085 60831 273 5.36263736263736 4 6 19 48 76 63 33 11 8 5
12086 60832 268 5.57462686567164 1 6 15 42 73 64 36 19 5 7
12087 60833 267 5.12359550561798 6 14 17 44 81 55 35 10 3 2
12088 60834 271 5.45387453874539 2 3 21 53 84 43 28 17 15 5
12089 60840 255 5.99607843137255 0 3 15 25 56 62 50 28 8 8
12090 60842 269 4.57992565055762 5 17 37 71 78 33 18 7 2 1
12091 60845 268 6.04850746268657 1 0 8 27 61 74 58 25 7 7
12092 60848 277 5.84837545126354 4 5 8 35 70 70 36 28 14 7
12093 60850 268 5.04850746268657 0 9 28 56 85 51 24 10 2 3
12094 60852 271 5.66420664206642 0 7 15 30 67 81 50 10 5 6
12095 60855 259 5.10810810810811 3 4 20 59 82 52 24 10 4 1
12096 60858 259 4.57142857142857 4 10 34 86 70 32 15 6 1 1
12097 60860 272 5.71691176470588 0 0 12 32 85 77 38 18 6 4
12098 60862 271 4.98892988929889 2 7 23 75 91 30 24 8 10 1
12099 60866 264 5.50378787878788 2 2 12 43 83 62 38 15 4 3
12100 60872 266 5.38345864661654 3 4 19 55 67 59 29 22 4 4
12101 60875 249 3.63052208835341 24 40 49 72 39 14 6 2 2 1
12102 60876 269 5.22676579925651 2 7 18 60 83 48 30 12 3 6
12103 60878 267 3.14232209737828 45 58 62 51 32 11 4 3 0 1
12104 60879 279 7.27956989247312 0 0 4 13 33 44 55 53 41 36
12105 60880 254 4.5511811023622 1 12 35 89 61 34 18 2 1 1
12106 60883 281 5.90391459074733 1 2 10 31 78 72 44 25 10 8
12107 60884 270 5.05185185185185 4 6 30 47 87 62 18 10 3 3
12108 60885 264 4.57954545454545 6 12 41 65 82 31 18 7 2 0
12109 60887 264 5.14772727272727 0 5 23 65 73 60 20 10 5 3
12110 60892 265 5.59622641509434 1 1 9 46 82 66 33 15 8 4
12111 60894 278 5.4568345323741 5 11 14 48 70 52 47 18 9 4
12112 60895 270 3.90740740740741 8 30 68 83 52 18 7 3 0 1
12113 60896 277 5.86281588447653 1 2 10 33 68 79 44 28 9 3
12114 60897 167 6.11377245508982 0 1 2 9 45 53 33 15 7 2
12115 60905 257 6.19844357976654 1 1 5 18 61 74 49 31 7 10
12116 60906 272 5.17279411764706 3 7 19 52 82 68 26 12 1 2
12117 60914 262 5.88931297709924 0 5 10 28 64 73 41 28 8 5
12118 60915 250 4.372 5 14 41 82 61 32 11 2 1 1
12119 60916 254 5.5748031496063 0 3 10 36 78 73 31 18 3 2
12120 60917 261 3.95019157088123 10 22 64 85 50 20 6 3 1 0
12121 60918 269 5.85130111524164 0 4 13 38 63 56 56 24 10 5
12122 60921 279 7.08960573476702 1 1 9 7 30 59 53 54 37 28
12123 60922 266 5.12406015037594 4 5 18 58 82 63 19 13 2 2
12124 60923 270 4.17037037037037 11 31 44 72 61 37 10 1 2 1
12125 60924 266 5.58646616541353 0 7 16 31 86 65 28 18 10 5
12126 60925 252 5.80952380952381 0 1 5 36 79 52 48 20 10 1
12127 60932 273 7.28571428571429 0 0 0 8 19 59 73 52 39 23
12128 60933 261 5.64367816091954 1 3 17 33 65 72 47 13 7 3
12129 60934 254 5.20472440944882 0 5 19 53 84 51 26 10 5 1
12130 60939 266 5.15413533834586 1 8 27 52 82 48 28 11 7 2
12131 60944 159 6.57861635220126 0 1 1 6 31 44 34 23 14 5
12132 60947 270 6.12962962962963 0 2 13 18 60 75 55 28 9 10
12133 60949 253 5.06324110671937 2 12 26 51 70 49 26 9 5 3
12134 60950 275 5.14181818181818 2 2 31 57 78 67 19 12 4 3
12135 60956 160 5.7875 0 2 3 24 45 42 23 11 9 1
12136 60957 261 5.26819923371647 2 6 15 53 82 52 33 12 5 1
12137 60960 280 5.27857142857143 4 4 21 64 71 61 29 15 7 4
12138 60961 281 5.87544483985765 0 5 13 27 68 76 57 21 9 5
12139 60963 275 5.93818181818182 5 2 13 33 56 69 46 27 19 5
12140 60964 269 6.15985130111524 2 4 8 34 52 61 46 28 25 9
12141 60965 270 4.63703703703704 5 13 42 66 76 38 21 6 2 1
